Date,Open,High,Low,Close,Volume,5-Day_Moving_Avg,10-Day_Moving_Avg,20-Day_Moving_Avg,Future_Close_Indicator,Volume_Ranking,Price_Movement,Day,open_lag_1,open_lag_2,open_lag_3,close_lag_1,close_lag_2,close_lag_3,high_lag_1,high_lag_2,high_lag_3,low_lag_1,low_lag_2,low_lag_3,volume_lag_1,volume_lag_2,volume_lag_3,volume_ranking_lag_1,volume_ranking_lag_2,volume_ranking_lag_3,5-moving_avg_lag_1,5-moving_avg_lag_2,5-moving_avg_lag_3,10-moving_avg_lag_1,10-moving_avg_lag_2,10-moving_avg_lag_3,20-moving_avg_lag_1,20-moving_avg_lag_2,20-moving_avg_lag_3,target_open_1,target_open_2,target_open_3,target_close_1,target_close_2,target_close_3,target_high_1,target_high_2,target_high_3,target_low_1,target_low_2,target_low_3,target_volume_1,target_volume_2,target_volume_3
2023-01-17,16.88671868747473,17.715116677928005,16.88671868747473,17.68913459777832,511102000,16.592330741882325,15.672400188446044,15.289735794067383,0,1,0.8283979904532757,14,16.26616793733889,16.08829621927698,15.828487113940936,16.886716842651367,16.49899673461914,15.98936939239502,16.90970084135266,16.624904587913164,16.016350194833073,16.153251110150944,15.480737460195794,15.551688019813112,447287000.0,551409000.0,353285000.0,0.0,2.0,0.0,16.177832221984865,15.77012882232666,15.321255874633788,15.363824558258056,15.134391498565673,14.887071704864502,15.105166655320387,14.956704139709473,14.816495721990412,17.65415856864237,17.02361820294008,16.998633531637406,17.364370346069336,16.75281524658203,17.826032638549805,17.86000821250993,17.184502399032052,17.84302047861815,17.269438176946668,16.718841465968847,16.812769826942578,439624000.0,452932000.0,564967000.0
2023-01-18,17.65415856864237,17.86000821250993,17.269438176946668,17.364370346069336,439624000,16.885717582702636,15.97837781906128,15.428044764200846,0,0,-0.5905700355632604,15,16.88671868747473,16.26616793733889,16.08829621927698,17.68913459777832,16.886716842651367,16.49899673461914,17.715116677928005,16.90970084135266,16.624904587913164,16.88671868747473,16.153251110150944,15.480737460195794,511102000.0,447287000.0,551409000.0,1.0,0.0,2.0,16.592330741882325,16.177832221984865,15.77012882232666,15.672400188446044,15.363824558258056,15.134391498565673,15.289735794067383,15.105166655320387,14.956704139709473,17.02361820294008,16.998633531637406,18.05087123311822,16.75281524658203,17.826032638549805,19.179052352905273,17.184502399032052,17.84302047861815,19.23101460784554,16.718841465968847,16.812769826942578,17.80505162894163,452932000.0,564967000.0,655163000.0
2023-01-19,17.02361820294008,17.184502399032052,16.718841465968847,16.75281524658203,452932000,17.038406753540038,16.179831314086915,15.51084291934967,1,0,-0.4656609330632051,16,17.65415856864237,16.88671868747473,16.26616793733889,17.364370346069336,17.68913459777832,16.886716842651367,17.86000821250993,17.715116677928005,16.90970084135266,17.269438176946668,16.88671868747473,16.153251110150944,439624000.0,511102000.0,447287000.0,0.0,1.0,0.0,16.885717582702636,16.592330741882325,16.177832221984865,15.97837781906128,15.672400188446044,15.363824558258056,15.428044764200846,15.289735794067383,15.105166655320387,16.998633531637406,18.05087123311822,18.81331429322704,17.826032638549805,19.179052352905273,19.250995635986328,17.84302047861815,19.23101460784554,19.480829897211883,16.812769826942578,17.80505162894163,18.80631941203174,564967000.0,655163000.0,496204000.0
2023-01-20,16.998633531637406,17.84302047861815,16.812769826942578,17.826032638549805,564967000,17.303813934326172,16.536971378326417,15.647030549890856,1,2,1.0302506516755727,17,17.02361820294008,17.65415856864237,16.88671868747473,16.75281524658203,17.364370346069336,17.68913459777832,17.184502399032052,17.86000821250993,17.715116677928005,16.718841465968847,17.269438176946668,16.88671868747473,452932000.0,439624000.0,511102000.0,0.0,0.0,1.0,17.038406753540038,16.885717582702636,16.592330741882325,16.179831314086915,15.97837781906128,15.672400188446044,15.51084291934967,15.428044764200846,15.289735794067383,18.05087123311822,18.81331429322704,18.89925428356879,19.179052352905273,19.250995635986328,19.308956146240234,19.23101460784554,19.480829897211883,19.3559228713677,17.80505162894163,18.80631941203174,18.56649612243926,655163000.0,496204000.0,449537000.0
2023-01-23,18.05087123311822,19.23101460784554,17.80505162894163,19.179052352905273,655163000,17.762281036376955,16.97005662918091,15.843253983391655,1,3,1.425962978903911,18,16.998633531637406,17.02361820294008,17.65415856864237,17.826032638549805,16.75281524658203,17.364370346069336,17.84302047861815,17.184502399032052,17.86000821250993,16.812769826942578,16.718841465968847,17.269438176946668,564967000.0,452932000.0,439624000.0,2.0,0.0,0.0,17.303813934326172,17.038406753540038,16.885717582702636,16.536971378326417,16.179831314086915,15.97837781906128,15.647030549890856,15.51084291934967,15.428044764200846,18.81331429322704,18.89925428356879,19.686680771389888,19.250995635986328,19.308956146240234,19.787607192993164,19.480829897211883,19.3559228713677,20.151342944040152,18.80631941203174,18.56649612243926,19.26398788855709,496204000.0,449537000.0,489535000.0
2023-01-24,18.81331429322704,19.480829897211883,18.80631941203174,19.250995635986328,496204000,18.074653244018556,17.33349199295044,16.02260880721243,1,1,0.6745104851801429,19,18.05087123311822,16.998633531637406,17.02361820294008,19.179052352905273,17.826032638549805,16.75281524658203,19.23101460784554,17.84302047861815,17.184502399032052,17.80505162894163,16.812769826942578,16.718841465968847,655163000.0,564967000.0,452932000.0,3.0,2.0,0.0,17.762281036376955,17.303813934326172,17.038406753540038,16.97005662918091,16.536971378326417,16.179831314086915,15.843253983391655,15.647030549890856,15.51084291934967,18.89925428356879,19.686680771389888,19.447853333962932,19.308956146240234,19.787607192993164,20.350196838378906,19.3559228713677,20.151342944040152,20.61300615658492,18.56649612243926,19.26398788855709,19.390895559063967,449537000.0,489535000.0,542142000.0
2023-01-25,18.89925428356879,19.3559228713677,18.56649612243926,19.308956146240234,449537000,18.463570404052735,17.674643993377686,16.18692617416382,1,0,0.7894267489284381,20,18.81331429322704,18.05087123311822,16.998633531637406,19.250995635986328,19.179052352905273,17.826032638549805,19.480829897211883,19.23101460784554,17.84302047861815,18.80631941203174,17.80505162894163,16.812769826942578,496204000.0,655163000.0,564967000.0,1.0,3.0,2.0,18.074653244018556,17.762281036376955,17.303813934326172,17.33349199295044,16.97005662918091,16.536971378326417,16.02260880721243,15.843253983391655,15.647030549890856,19.686680771389888,19.447853333962932,19.935502549242734,19.787607192993164,20.350196838378906,19.148075103759766,20.151342944040152,20.61300615658492,20.125363098729323,19.26398788855709,19.390895559063967,19.13608278764587,489535000.0,542142000.0,488611000.0
2023-01-26,19.686680771389888,20.151342944040152,19.26398788855709,19.787607192993164,489535000,19.07052879333496,18.0544677734375,16.470769739151002,1,1,0.8873550554830629,21,18.89925428356879,18.81331429322704,18.05087123311822,19.308956146240234,19.250995635986328,19.179052352905273,19.3559228713677,19.480829897211883,19.23101460784554,18.56649612243926,18.80631941203174,17.80505162894163,449537000.0,496204000.0,655163000.0,0.0,1.0,3.0,18.463570404052735,18.074653244018556,17.762281036376955,17.674643993377686,17.33349199295044,16.97005662918091,16.18692617416382,16.02260880721243,15.843253983391655,19.447853333962932,19.935502549242734,19.156068486760205,20.350196838378906,19.148075103759766,19.522802352905273,20.61300615658492,20.125363098729323,19.67269296084049,19.390895559063967,19.13608278764587,18.93622905551939,542142000.0,488611000.0,498017000.0
2023-01-27,19.447853333962932,20.61300615658492,19.390895559063967,20.350196838378906,542142000,19.57536163330078,18.439587783813476,16.786989641189574,0,2,1.2221105975209525,22,19.686680771389888,18.89925428356879,18.81331429322704,19.787607192993164,19.308956146240234,19.250995635986328,20.151342944040152,19.3559228713677,19.480829897211883,19.26398788855709,18.56649612243926,18.80631941203174,489535000.0,449537000.0,496204000.0,1.0,0.0,1.0,19.07052879333496,18.463570404052735,18.074653244018556,18.0544677734375,17.674643993377686,17.33349199295044,16.470769739151002,16.18692617416382,16.02260880721243,19.935502549242734,19.156068486760205,19.67668745982098,19.148075103759766,19.522802352905273,20.927778244018555,20.125363098729323,19.67269296084049,21.17659589978598,19.13608278764587,18.93622905551939,19.596745684553426,488611000.0,498017000.0,660477000.0
2023-01-30,19.935502549242734,20.125363098729323,19.13608278764587,19.148075103759766,488611000,19.56916618347168,18.665723609924317,17.014774084091187,1,1,-0.9892803110834549,23,19.447853333962932,19.686680771389888,18.89925428356879,20.350196838378906,19.787607192993164,19.308956146240234,20.61300615658492,20.151342944040152,19.3559228713677,19.390895559063967,19.26398788855709,18.56649612243926,542142000.0,489535000.0,449537000.0,2.0,1.0,0.0,19.57536163330078,19.07052879333496,18.463570404052735,18.439587783813476,18.0544677734375,17.674643993377686,16.786989641189574,16.470769739151002,16.18692617416382,19.156068486760205,19.67668745982098,20.984737696287606,19.522802352905273,20.927778244018555,21.693222045898438,19.67269296084049,21.17659589978598,21.933047390854806,18.93622905551939,19.596745684553426,20.68495649158275,498017000.0,660477000.0,564276000.0
2023-01-31,19.156068486760205,19.67269296084049,18.93622905551939,19.522802352905273,498017000,19.62352752685547,18.849090385437012,17.26074528694153,1,1,0.7364639053210986,24,19.935502549242734,19.447853333962932,19.686680771389888,19.148075103759766,20.350196838378906,19.787607192993164,20.125363098729323,20.61300615658492,20.151342944040152,19.13608278764587,19.390895559063967,19.26398788855709,488611000.0,542142000.0,489535000.0,1.0,2.0,1.0,19.56916618347168,19.57536163330078,19.07052879333496,18.665723609924317,18.439587783813476,18.0544677734375,17.014774084091187,16.786989641189574,16.470769739151002,19.67668745982098,20.984737696287606,20.984735697077607,20.927778244018555,21.693222045898438,21.08466339111328,21.17659589978598,21.933047390854806,21.72919501638303,19.596745684553426,20.68495649158275,20.77388862479516,660477000.0,564276000.0,429366000.0
2023-02-01,19.67668745982098,21.17659589978598,19.596745684553426,20.927778244018555,660477000,19.947291946411134,19.205431175231933,17.591904497146608,1,3,1.579850215232554,25,19.156068486760205,19.935502549242734,19.447853333962932,19.522802352905273,19.148075103759766,20.350196838378906,19.67269296084049,20.125363098729323,20.61300615658492,18.93622905551939,19.13608278764587,19.390895559063967,498017000.0,488611000.0,542142000.0,1.0,1.0,2.0,19.62352752685547,19.56916618347168,19.57536163330078,18.849090385437012,18.665723609924317,18.439587783813476,17.26074528694153,17.014774084091187,16.786989641189574,20.984737696287606,20.984735697077607,20.790876105149728,21.693222045898438,21.08466339111328,21.073671340942383,21.933047390854806,21.72919501638303,21.554320701023414,20.68495649158275,20.77388862479516,20.77089018549722,564276000.0,429366000.0,452197000.0
2023-02-02,20.984737696287606,21.933047390854806,20.68495649158275,21.693222045898438,564276000,20.328414916992188,19.699471855163573,17.939651584625246,0,2,1.2480908992720572,26,19.67668745982098,19.156068486760205,19.935502549242734,20.927778244018555,19.522802352905273,19.148075103759766,21.17659589978598,19.67269296084049,20.125363098729323,19.596745684553426,18.93622905551939,19.13608278764587,660477000.0,498017000.0,488611000.0,3.0,1.0,1.0,19.947291946411134,19.62352752685547,19.56916618347168,19.205431175231933,18.849090385437012,18.665723609924317,17.591904497146608,17.26074528694153,17.014774084091187,20.984735697077607,20.790876105149728,21.36646151397439,21.08466339111328,21.073671340942383,22.15688705444336,21.72919501638303,21.554320701023414,22.242824999798703,20.77388862479516,20.77089018549722,21.134629759371332,429366000.0,452197000.0,664150000.0
2023-02-03,20.984735697077607,21.72919501638303,20.77388862479516,21.08466339111328,429366000,20.475308227539063,20.025334930419923,18.28115315437317,0,0,0.9553063915878717,27,20.984737696287606,19.67668745982098,19.156068486760205,21.693222045898438,20.927778244018555,19.522802352905273,21.933047390854806,21.17659589978598,19.67269296084049,20.68495649158275,19.596745684553426,18.93622905551939,564276000.0,660477000.0,498017000.0,2.0,3.0,1.0,20.328414916992188,19.947291946411134,19.62352752685547,19.699471855163573,19.205431175231933,18.849090385437012,17.939651584625246,17.591904497146608,17.26074528694153,20.790876105149728,21.36646151397439,22.370726857700443,21.073671340942383,22.15688705444336,22.188859939575195,21.554320701023414,22.242824999798703,22.861371096490107,20.77089018549722,21.134629759371332,21.99200262833472,452197000.0,664150000.0,559651000.0
2023-02-06,20.790876105149728,21.554320701023414,20.77089018549722,21.073671340942383,452197000,20.860427474975587,20.214796829223634,18.59242672920227,1,0,0.7834305155261951,28,20.984735697077607,20.984737696287606,19.67668745982098,21.08466339111328,21.693222045898438,20.927778244018555,21.72919501638303,21.933047390854806,21.17659589978598,20.77388862479516,20.68495649158275,19.596745684553426,429366000.0,564276000.0,660477000.0,0.0,2.0,3.0,20.475308227539063,20.328414916992188,19.947291946411134,20.025334930419923,19.699471855163573,19.205431175231933,18.28115315437317,17.939651584625246,17.591904497146608,21.36646151397439,22.370726857700443,22.589570028898493,22.15688705444336,22.188859939575195,22.320764541625977,22.242824999798703,22.861371096490107,23.00326867631639,21.134629759371332,21.99200262833472,22.103923210549823,664150000.0,559651000.0,523876000.0
2023-02-07,21.36646151397439,22.242824999798703,21.134629759371332,22.15688705444336,664150000,21.387244415283202,20.505385971069337,18.919438982009886,1,3,1.1081952404273707,29,20.790876105149728,20.984735697077607,20.984737696287606,21.073671340942383,21.08466339111328,21.693222045898438,21.554320701023414,21.72919501638303,21.933047390854806,20.77089018549722,20.77388862479516,20.68495649158275,452197000.0,429366000.0,564276000.0,0.0,0.0,2.0,20.860427474975587,20.475308227539063,20.328414916992188,20.214796829223634,20.025334930419923,19.699471855163573,18.59242672920227,18.28115315437317,17.939651584625246,22.370726857700443,22.589570028898493,21.67423445489489,22.188859939575195,22.320764541625977,21.249542236328125,22.861371096490107,23.00326867631639,22.061951006496415,21.99200262833472,22.103923210549823,20.795873674211233,559651000.0,523876000.0,550737000.0
2023-02-08,22.370726857700443,22.861371096490107,21.99200262833472,22.188859939575195,559651000,21.63946075439453,20.79337635040283,19.234010171890258,1,2,-0.8693684681553862,30,21.36646151397439,20.790876105149728,20.984735697077607,22.15688705444336,21.073671340942383,21.08466339111328,22.242824999798703,21.554320701023414,21.72919501638303,21.134629759371332,20.77089018549722,20.77388862479516,664150000.0,452197000.0,429366000.0,3.0,0.0,0.0,21.387244415283202,20.860427474975587,20.475308227539063,20.505385971069337,20.214796829223634,20.025334930419923,18.919438982009886,18.59242672920227,18.28115315437317,22.589570028898493,21.67423445489489,21.522343219387118,22.320764541625977,21.249542236328125,21.77216148376465,23.00326867631639,22.061951006496415,22.031972707432736,22.103923210549823,20.795873674211233,20.946761724793525,523876000.0,550737000.0,474919000.0
2023-02-09,22.589570028898493,23.00326867631639,22.103923210549823,22.320764541625977,523876000,21.764969253540038,21.046692085266113,19.550579929351805,0,1,-0.8993454657665687,31,22.370726857700443,21.36646151397439,20.790876105149728,22.188859939575195,22.15688705444336,21.073671340942383,22.861371096490107,22.242824999798703,21.554320701023414,21.99200262833472,21.134629759371332,20.77089018549722,559651000.0,664150000.0,452197000.0,2.0,3.0,0.0,21.63946075439453,21.387244415283202,20.860427474975587,20.79337635040283,20.505385971069337,20.214796829223634,19.234010171890258,18.919438982009886,18.59242672920227,21.67423445489489,21.522343219387118,21.562316507703144,21.249542236328125,21.77216148376465,22.95430564880371,22.061951006496415,22.031972707432736,23.03224807505823,20.795873674211233,20.946761724793525,21.350470693261823,550737000.0,474919000.0,675474000.0
2023-02-10,21.67423445489489,22.061951006496415,20.795873674211233,21.249542236328125,550737000,21.797945022583008,21.136626625061034,19.788107204437257,1,2,-1.2660773322851817,32,22.589570028898493,22.370726857700443,21.36646151397439,22.320764541625977,22.188859939575195,22.15688705444336,23.00326867631639,22.861371096490107,22.242824999798703,22.103923210549823,21.99200262833472,21.134629759371332,523876000.0,559651000.0,664150000.0,1.0,2.0,3.0,21.764969253540038,21.63946075439453,21.387244415283202,21.046692085266113,20.79337635040283,20.505385971069337,19.550579929351805,19.234010171890258,18.919438982009886,21.522343219387118,21.562316507703144,22.53260792274328,21.77216148376465,22.95430564880371,22.747451782226562,22.031972707432736,23.03224807505823,22.838385233868188,20.946761724793525,21.350470693261823,22.089931072086554,474919000.0,675474000.0,420575000.0
2023-02-13,21.522343219387118,22.031972707432736,20.946761724793525,21.77216148376465,474919000,21.93764305114746,21.399035263061524,20.03237943649292,1,0,1.085210982639211,33,21.67423445489489,22.589570028898493,22.370726857700443,21.249542236328125,22.320764541625977,22.188859939575195,22.061951006496415,23.00326867631639,22.861371096490107,20.795873674211233,22.103923210549823,21.99200262833472,550737000.0,523876000.0,559651000.0,2.0,1.0,2.0,21.797945022583008,21.764969253540038,21.63946075439453,21.136626625061034,21.046692085266113,20.79337635040283,19.788107204437257,19.550579929351805,19.234010171890258,21.562316507703144,22.53260792274328,22.116912998504436,22.95430564880371,22.747451782226562,21.98600959777832,23.03224807505823,22.838385233868188,22.5336097369612,21.350470693261823,22.089931072086554,21.9110633459277,675474000.0,420575000.0,412026000.0
2023-02-14,21.562316507703144,23.03224807505823,21.350470693261823,22.95430564880371,675474000,22.097126770019532,21.742185592651367,20.295637989044188,0,3,1.6817773817964081,34,21.522343219387118,21.67423445489489,22.589570028898493,21.77216148376465,21.249542236328125,22.320764541625977,22.031972707432736,22.061951006496415,23.00326867631639,20.946761724793525,20.795873674211233,22.103923210549823,474919000.0,550737000.0,523876000.0,0.0,2.0,1.0,21.93764305114746,21.797945022583008,21.764969253540038,21.399035263061524,21.136626625061034,21.046692085266113,20.03237943649292,19.788107204437257,19.550579929351805,22.53260792274328,22.116912998504436,21.615279013967122,22.747451782226562,21.98600959777832,21.372455596923828,22.838385233868188,22.5336097369612,21.724199045157942,22.089931072086554,21.9110633459277,20.95975566037808,420575000.0,412026000.0,465888000.0
2023-02-15,22.53260792274328,22.838385233868188,22.089931072086554,22.747451782226562,420575000,22.208845138549805,21.92415294647217,20.56479206085205,0,0,0.748454161781634,35,21.562316507703144,21.522343219387118,21.67423445489489,22.95430564880371,21.77216148376465,21.249542236328125,23.03224807505823,22.031972707432736,22.061951006496415,21.350470693261823,20.946761724793525,20.795873674211233,675474000.0,474919000.0,550737000.0,3.0,0.0,2.0,22.097126770019532,21.93764305114746,21.797945022583008,21.742185592651367,21.399035263061524,21.136626625061034,20.295637989044188,20.03237943649292,19.788107204437257,22.116912998504436,21.615279013967122,20.984736501942116,21.98600959777832,21.372455596923828,20.63998794555664,22.5336097369612,21.724199045157942,21.478376927899387,21.9110633459277,20.95975566037808,20.603014182735517,412026000.0,465888000.0,410015000.0
2023-02-16,22.116912998504436,22.5336097369612,21.9110633459277,21.98600959777832,412026000,22.141894149780274,21.953431701660158,20.826451778411865,0,0,-0.6225463910334987,36,22.53260792274328,21.562316507703144,21.522343219387118,22.747451782226562,22.95430564880371,21.77216148376465,22.838385233868188,23.03224807505823,22.031972707432736,22.089931072086554,21.350470693261823,20.946761724793525,420575000.0,675474000.0,474919000.0,0.0,3.0,0.0,22.208845138549805,22.097126770019532,21.93764305114746,21.92415294647217,21.742185592651367,21.399035263061524,20.56479206085205,20.295637989044188,20.03237943649292,21.615279013967122,20.984736501942116,20.691949673689642,21.372455596923828,20.63998794555664,20.738914489746094,21.724199045157942,21.478376927899387,21.088660470476388,20.95975566037808,20.603014182735517,20.406156350642,465888000.0,410015000.0,513184000.0
